model,fold,mae,rmse,r2,best_params,spearman,best_params_full_data
XGBoost,69,1.0909271399180096,1.2893233626146403,0.4300382544722313,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,70,1.1367248452504473,1.609380478355584,-1.2489029114324048,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,71,1.3334191158839634,1.5331554717826457,0.27209701807800857,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,72,2.2779344771248953,2.5320045855543474,0.0649776059824615,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,73,1.0380442352294923,1.1213353527944354,0.09406609730885818,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,74,1.3838841997782385,1.7957136210255062,0.07861563760344092,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,75,0.8651461639404295,1.0240436859619524,0.061021790445166535,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,76,1.4935449507577079,1.5977325801814042,-0.760335614302607,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,77,2.2955577937534883,2.63162231348992,-1.6881509491793079,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,78,1.529181413650513,1.6976368035227507,-0.32473892858158004,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,79,1.5458478247324627,1.769306884522978,0.20346868103732574,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,80,1.0747775281270344,1.6909775159029887,-1.5764105888688698,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,81,1.7747177298409598,2.2919280941110727,-0.2970095429967994,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,82,1.315745357513428,1.4586434837216455,-0.11105038733447548,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,83,1.8427565434773765,2.2092253147161993,0.3001163296437167,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,84,1.5519470144907632,1.8642935481832903,-3.1923106589206984,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,85,1.5673970565795898,1.6406398688538801,-0.27181783312793417,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,86,1.2394520601545058,1.4225318006846832,-0.5693695974547448,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,87,1.4306955457414898,1.8940182053186088,-0.2977716350715438,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,88,1.6599206790924075,2.257721857065093,0.27880419974567683,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,89,1.1744279982248942,1.3234028723732716,0.27442484532347,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,90,0.7467604236602785,0.8873469885748944,0.7148878224756762,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,91,1.2423758566720147,1.6770340200319538,0.3400399001911718,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,92,1.1242707312447684,1.5209699404435841,0.17413112668443587,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,93,1.231926532745361,1.37104600327468,-0.08559948992701183,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,94,1.2876834557851156,1.6144934765538694,-0.1755731279153656,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",,
XGBoost,95,1.3341185048421227,1.7187623884029954,0.3983680839252335,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,96,1.6913855743408204,2.1098900304747406,0.2545254740684133,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,97,1.219521275656564,1.569288390348429,0.37494638717532136,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,98,0.9659996312459308,1.1676230724005459,-0.016861352526327034,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,99,2.0324562263488772,2.2564206881696642,-8.90765597794607,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,100,1.241268484115601,1.7692071273377838,-0.47782759744833525,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",,
XGBoost,OOF_SUMMARY,1.4317091875076295,1.8192490283871534,0.05608331659721855,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}",0.4495783213901495,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08, 'model__colsample_bytree': 0.8}"
LightGBM,1,1.560372462972479,1.9279137195444749,0.174201138166584,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,2,1.34035159784337,1.5533952471776826,-0.05566619660971717,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,3,0.6696378276174703,0.7170227710149306,0.6585377537174268,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
LightGBM,4,1.7064685310590864,1.9015643297934002,-4.9796102664315445,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,5,1.8709422275138292,2.2022694867106742,-0.09011098540360685,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,6,1.5667607645626986,1.919464349875151,0.08327862543668796,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,7,0.7966219805653683,0.9750968775497244,0.4822665325110117,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,8,1.2792408099397645,1.5202062477746707,-1.5412147114632275,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,9,1.2253646684516482,1.3925011209292666,0.06859499762054277,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
LightGBM,10,1.5222862032961058,2.081080245098293,0.3312660557700502,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,11,1.6257607512406689,1.7176071930691654,0.01395354985357311,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
LightGBM,12,1.9259142701548169,2.2434692667135194,-2.752454610756859,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
LightGBM,13,0.872409451357945,0.9859001891133519,0.38782626665285147,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,14,1.9303755905633182,2.4928980035741293,0.054330756580603046,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
LightGBM,15,1.7485791943706228,1.8937847019077574,-1.9837574397935511,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,16,0.6855633279313302,0.9337225349997905,0.4990900281658892,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
LightGBM,17,1.84111999261075,2.1971594200562663,0.2882110923646791,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
LightGBM,18,1.4008214946190154,1.459450461858957,0.21866623402141827,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,19,1.7467316796027141,2.0771163470386917,-1.1656335722227649,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,20,2.1407107870574236,2.315366756124617,-0.5571615158103886,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,21,0.9598108217937682,1.0748606134459542,-0.09173300481992275,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,22,1.7916998285635342,2.285332218661883,-0.05791090508270513,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,23,1.6092570500009657,1.8905859222652546,0.11256358413451062,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,24,1.6459343439023204,1.9036592990557342,-0.692480555642387,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
LightGBM,25,1.15106095590941,1.2439330854805934,0.3714068912532532,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
LightGBM,26,1.4025827245210836,1.5344047237258012,-0.003796049090063036,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,27,1.2375560399639112,1.2776285136660228,-0.45670111661695945,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,28,0.4610923063364796,0.6278264609444948,0.7605862850583628,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
LightGBM,29,1.5434332214901338,1.9690403775010072,0.4146516852063441,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,30,1.575648603044262,1.822693337441253,0.28234733073169527,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,31,1.1287496133159738,1.3710220334028302,0.3639822343889112,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
LightGBM,32,1.1005401369534307,1.3245780770626288,-0.23735148408768536,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,33,1.7851851992102208,2.153330563711992,-0.12010918565709594,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
LightGBM,34,1.8557936125569292,2.428964453746143,-0.1200669097356255,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
LightGBM,35,1.3891288999995919,1.7268425359789252,-1.5702260124722023,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,36,1.6063435578684573,2.086603584699331,0.2208813582846213,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
LightGBM,37,1.5208550746653235,1.751611656396059,-0.09181405438213819,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 5, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
LightGBM,38,1.4422663113684748,1.62455653282278,-0.45813511248704675,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
LightGBM,39,0.6321772611132487,0.779922799787172,0.2620916828461013,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 5, 'model__n_estimators': 80, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
LightGBM,40,2.1233919215911627,2.2627674329033627,-1.8579194437424906,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__num_leaves': 3, 'model__n_estimators': 30, 'model__min_child_samples': 2, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
